domain,task_name,task_id,instance,dimension,budget_multiplier,budget,paired_seed,seed,algorithm
c1,large_matrix_factorization,large_matrix_factorization_i11_d120,11,120,75,9000,9,80370817,jSO
c1,large_matrix_factorization,large_matrix_factorization_i11_d120,11,120,75,9000,9,80370817,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i11_d120,11,120,75,9000,9,80370817,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,0,80380808,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,1,80380809,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,2,80380810,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,3,80380811,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,4,80380812,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,5,80380813,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,6,80380814,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,7,80380815,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,8,80380816,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,jSO
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i12_d200,12,200,75,15000,9,80380817,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,0,80390808,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,1,80390809,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,2,80390810,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,3,80390811,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,4,80390812,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,5,80390813,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,6,80390814,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,7,80390815,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,8,80390816,MS_LBFGSB
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,BasinGraph
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,BIPOP_CMA_ES
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,L_SHADE_1_0_1
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,jSO
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,L_SRTDE
c1,large_matrix_factorization,large_matrix_factorization_i13_d320,13,320,75,24000,9,80390817,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,0,90370808,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,1,90370809,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,2,90370810,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,3,90370811,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,4,90370812,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,5,90370813,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,6,90370814,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,7,90370815,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,8,90370816,MS_LBFGSB
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,BasinGraph
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,jSO
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,L_SRTDE
c1,burgers_control,burgers_control_i11_d8,11,8,200,1600,9,90370817,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,0,90380808,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,1,90380809,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,2,90380810,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,3,90380811,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,4,90380812,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,5,90380813,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,6,90380814,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,7,90380815,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,8,90380816,MS_LBFGSB
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,BasinGraph
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,BIPOP_CMA_ES
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,L_SHADE_1_0_1
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,jSO
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,L_SRTDE
c1,burgers_control,burgers_control_i12_d12,12,12,200,2400,9,90380817,MS_LBFGSB
c1,burgers_control,burgers_control_i13_d16,13,16,200,3200,0,90390808,BasinGraph
c1,burgers_control,burgers_control_i13_d16,13,16,200,3200,0,90390808,CMA_ES
